store,date,isholiday,weekly_sales,size,fuel_price,cpi,unemployment
10,2011-10-14,False,23677.125277777777,126512,3.698,129.7706452,7.874
10,2010-10-15,False,23340.414383561645,126512,3.08,126.3266774,9.003
10,2012-10-19,False,24094.928055555556,126512,4.449,131.1499677,6.943
10,2011-10-21,False,24249.007777777777,126512,3.842,129.7821613,7.874
10,2010-10-22,False,24169.9175,126512,3.014,126.3815484,9.003
10,2012-10-26,False,24227.07013888889,126512,4.301,131.1930968,6.943
10,2011-10-28,False,24271.136575342465,126512,3.843,129.7936774,7.874
10,2010-10-29,False,23853.54191780822,126512,3.13,126.4364194,9.003
10,2012-10-05,False,24095.498356164382,126512,4.132,131.0756667,6.943
10,2011-10-07,False,24836.494444444445,126512,3.827,129.6938,7.874
10,2010-10-08,False,24276.608493150685,126512,2.924,126.2791667,9.003
10,2011-11-11,False,28841.26166666667,126512,3.677,129.8167097,7.874
10,2010-11-12,False,25620.291756756757,126512,3.13,126.5461613,9.003
10,2011-11-18,False,25603.943150684932,126512,3.669,129.8268333,7.874
10,2010-11-19,False,27453.199014084505,126512,3.047,126.6072,9.003
10,2011-11-25,True,39867.549189189194,126512,3.76,129.8364,7.874
10,2010-11-26,True,40832.58861111111,126512,3.162,126.6692667,9.003
10,2011-11-04,False,26450.535972222224,126512,3.828,129.8051935,7.874
10,2010-11-05,False,25098.79397260274,126512,3.009,126.4912903,9.003
10,2010-12-10,False,33497.08625,126512,3.091,126.7934,9.003
10,2011-12-16,False,35986.354647887325,126512,3.489,129.8980645,7.874
10,2010-12-17,False,38515.7102739726,126512,3.125,126.8794839,9.003
10,2011-12-02,False,28723.571944444444,126512,3.701,129.8459667,7.874
10,2011-12-23,False,48444.26236111111,126512,3.541,129.9845484,7.874
10,2010-12-24,False,51356.95465753425,126512,3.236,126.9835806,9.003
10,2010-12-03,False,30838.44712328767,126512,3.041,126.7313333,9.003
10,2011-12-30,True,26815.144027777777,126512,3.428,130.0710323,7.874
10,2010-12-31,True,23712.474166666667,126512,3.148,127.0876774,9.003
10,2011-12-09,False,33278.23150684931,126512,3.644,129.8555333,7.874
10,2012-02-10,True,30391.723287671237,126512,3.722,130.3849032,7.545
10,2011-02-11,True,29380.670972222222,126512,3.381,127.859129,8.744
10,2010-02-12,True,29405.79081081081,126512,2.828,126.4962581,9.765
10,2012-02-17,False,29708.352876712324,126512,3.781,130.4546207,7.545
10,2011-02-18,False,28862.11712328767,126512,3.43,127.99525,8.744
10,2010-02-19,False,28179.101066666666,126512,2.915,126.5262857,9.765
10,2012-02-24,False,28724.165352112675,126512,3.95,130.5502069,7.545
10,2011-02-25,False,26958.85904109589,126512,3.398,128.13,8.744
10,2010-02-26,False,26404.933684210526,126512,2.825,126.5522857,9.765
10,2012-02-03,False,25936.152916666666,126512,3.543,130.3496774,7.545
10,2011-02-04,False,27718.95647887324,126512,3.348,127.7195806,8.744
10,2010-02-05,False,29240.65,126512,2.962,126.4420645,9.765
10,2011-03-11,False,26485.878767123286,126512,3.63,128.3995,8.744
10,2010-03-12,False,25884.615066666665,126512,3.034,126.6042857,9.765
10,2012-03-16,False,26816.870277777776,126512,4.273,130.8261935,7.545
10,2011-03-18,False,26176.865416666667,126512,3.892,128.5121935,8.744
10,2010-03-19,False,26309.122432432432,126512,3.054,126.6066452,9.765
10,2012-03-02,False,27265.356438356164,126512,3.882,130.6457931,7.545
10,2012-03-23,False,25170.653287671234,126512,4.288,130.8966452,7.545
10,2011-03-25,False,25219.428472222222,126512,3.716,128.6160645,8.744
10,2010-03-26,False,25588.276486486488,126512,2.98,126.6050645,9.765
10,2012-03-30,False,25218.89472222222,126512,4.294,130.9670968,7.545
10,2011-03-04,False,27577.50971830986,126512,3.674,128.26475,8.744
10,2010-03-05,False,26494.534533333335,126512,2.877,126.5782857,9.765
10,2012-03-09,False,27392.615714285716,126512,3.963,130.7413793,7.545
10,2011-04-01,False,25037.440821917808,126512,3.772,128.7199355,8.494
10,2012-04-13,False,27426.215416666666,126512,4.254,131.108,7.382
10,2011-04-15,False,25095.31295774648,126512,4.089,128.9107333,8.494
10,2010-04-16,False,24678.938378378378,126512,3.109,126.5621,9.524
10,2010-04-02,False,28900.7022972973,126512,3.086,126.6034839,9.524
10,2012-04-20,False,25030.514507042255,126512,4.111,131.1173333,7.382
10,2011-04-22,False,28237.058309859152,126512,3.917,128.9553,8.494
10,2010-04-23,False,25061.942876712328,126512,3.05,126.4713333,9.524
10,2012-04-27,False,24126.585352112677,126512,4.088,131.1266667,7.382
10,2011-04-29,False,26022.865833333333,126512,4.151,128.9998667,8.494
10,2010-04-30,False,23875.92786666667,126512,3.105,126.3805667,9.524
10,2012-04-06,False,29635.399589041095,126512,4.282,131.0375484,7.382
10,2011-04-08,False,26724.581857142857,126512,3.818,128.8238065,8.494
10,2010-04-09,False,27959.854383561644,126512,3.004,126.6019032,9.524
10,2012-05-11,False,25244.3,126512,4.186,131.1453333,7.382
10,2011-05-13,False,23791.603333333333,126512,4.202,129.089,8.494
10,2010-05-14,False,25111.89458333333,126512,3.145,126.2085484,9.524
10,2012-05-18,False,25645.039,126512,4.308,131.0983226,7.382
10,2011-05-20,False,24584.400142857143,126512,3.99,129.0756774,8.494
10,2010-05-21,False,26022.72647887324,126512,3.12,126.1843871,9.524
10,2012-05-25,False,25787.874647887325,126512,4.127,131.0287742,7.382
10,2011-05-27,False,24208.33861111111,126512,3.933,129.0623548,8.494
10,2010-05-28,False,26090.659863013698,126512,3.058,126.1602258,9.524
10,2012-05-04,False,25653.02,126512,4.058,131.136,7.382
10,2011-05-06,False,24883.37824324324,126512,4.193,129.0444333,8.494
10,2010-05-07,False,26320.988493150682,126512,3.127,126.2898,9.524
10,2012-06-01,False,24548.215,126512,4.277,130.9592258,7.382
10,2011-06-10,False,23836.48082191781,126512,3.981,129.0357097,8.494
10,2010-06-11,False,25739.742394366196,126512,3.057,126.1119032,9.524
10,2012-06-15,False,25879.46971428571,126512,4.144,130.8295333,7.382
10,2011-06-17,False,25249.09388888889,126512,3.935,129.0432,8.494
10,2010-06-18,False,25522.725555555557,126512,2.935,126.114,9.524
10,2012-06-22,False,25439.62579710145,126512,4.014,130.7929,7.382
10,2011-06-24,False,23449.49493150685,126512,3.807,129.0663,8.494
10,2010-06-25,False,24221.538493150685,126512,3.084,126.1266,9.524
10,2012-06-29,False,24049.04084507042,126512,3.875,130.7562667,7.382
10,2011-06-03,False,24550.83410958904,126512,3.893,129.0490323,8.494
10,2010-06-04,False,26457.620273972603,126512,2.941,126.1360645,9.524
10,2012-06-08,False,26292.734428571428,126512,4.103,130.8896774,7.382
10,2011-07-01,False,24324.57986111111,126512,3.842,129.0894,8.257
10,2012-07-13,False,24867.21,126512,3.723,130.683,7.17
10,2011-07-15,False,24653.727777777778,126512,3.779,129.1338387,8.257
10,2010-07-16,False,25389.61763888889,126512,2.971,126.1498065,9.199
10,2010-07-02,False,25637.414861111112,126512,2.978,126.1392,9.199
10,2012-07-20,False,26713.814714285716,126512,3.589,130.7012903,7.17
10,2011-07-22,False,25715.110289855074,126512,3.697,129.1507742,8.257
10,2010-07-23,False,24422.347066666665,126512,3.112,126.1283548,9.199
10,2012-07-27,False,25965.76657142857,126512,3.769,130.7195806,7.17
10,2011-07-29,False,24589.314507042254,126512,3.694,129.1677097,8.257
10,2010-07-30,False,25104.986712328766,126512,3.017,126.1069032,9.199
10,2012-07-06,False,25436.616760563382,126512,3.666,130.7196333,7.17
10,2011-07-08,False,23607.060833333337,126512,3.793,129.1125,8.257
10,2010-07-09,False,24926.66718309859,126512,3.1,126.1518,9.199
10,2012-08-10,False,27252.70927536232,126512,3.811,130.7561613,7.17
10,2011-08-12,False,26265.720958904112,126512,3.794,129.2015806,8.257
10,2010-08-13,False,28042.809999999998,126512,3.049,126.064,9.199
10,2012-08-17,False,25743.625352112675,126512,4.002,130.7909677,7.17
10,2011-08-19,False,27150.69,126512,3.743,129.2405806,8.257
10,2010-08-20,False,28331.293714285715,126512,3.041,126.0766452,9.199
10,2012-08-24,False,24513.668749999997,126512,4.055,130.8381613,7.17
10,2011-08-26,False,24343.64887323944,126512,3.663,129.2832581,8.257
10,2010-08-27,False,23665.279726027395,126512,3.022,126.0892903,9.199
10,2012-08-03,False,27706.287,126512,3.595,130.737871,7.17
10,2012-08-31,False,23575.507714285715,126512,3.886,130.8853548,7.17
10,2011-08-05,False,26198.610833333332,126512,3.803,129.1846452,8.257
10,2010-08-06,False,27072.723472222224,126512,3.123,126.0854516,9.199
10,2010-09-10,True,23568.907260273972,126512,2.961,126.1145806,9.199
10,2012-09-14,False,23430.98557142857,126512,3.966,130.9776667,7.17
10,2011-09-16,False,22929.0875,126512,3.784,129.4306,8.257
10,2010-09-17,False,23517.202465753424,126512,3.028,126.1454667,9.199
10,2011-09-02,False,24090.237671232877,126512,3.798,129.3259355,8.257
10,2012-09-21,False,23547.28971830986,126512,4.125,131.0103333,7.17
10,2011-09-23,False,23745.218732394365,126512,3.789,129.5183333,8.257
10,2010-09-24,False,22671.736301369863,126512,2.939,126.1900333,9.199
10,2012-09-28,False,23539.755694444444,126512,3.966,131.043,7.17
10,2010-09-03,False,24532.38125,126512,3.087,126.1019355,9.199
10,2011-09-30,False,22297.360410958903,126512,3.877,129.6060667,8.257
10,2012-09-07,True,24404.046857142857,126512,4.124,130.9325484,7.17
10,2011-09-09,True,23202.4975,126512,3.771,129.3686129,8.257
11,2012-01-13,False,17813.191408450704,207499,3.261,223.3755259,6.833
11,2011-01-14,False,17063.568285714286,207499,2.983,214.7470729,7.551
11,2012-01-20,False,17004.271690140846,207499,3.268,223.4700552,6.833
11,2011-01-21,False,16968.231285714286,207499,3.016,215.1268275,7.551
11,2012-01-27,False,15927.066438356165,207499,3.29,223.5645845,6.833
11,2011-01-28,False,15720.267,207499,3.01,215.5065821,7.551
11,2012-01-06,False,17831.74375,207499,3.157,223.1923049,6.833
11,2011-01-07,False,16841.506285714284,207499,2.976,214.6955104,7.551
11,2010-10-01,False,16654.795211267607,207499,2.603,214.9846548,7.564
11,2012-10-12,False,18742.35842857143,207499,3.601,226.9239785,6.034
11,2011-10-14,False,18376.985142857142,207499,3.274,220.7486167,7.197
11,2010-10-15,False,17279.465735294118,207499,2.72,215.1293114,7.564
11,2012-10-19,False,17601.045428571426,207499,3.594,226.9688442,6.034
11,2011-10-21,False,18404.27125,207499,3.353,220.9144005,7.197
11,2010-10-22,False,16954.077971014493,207499,2.725,215.17839,7.564
11,2012-10-26,False,17153.277857142857,207499,3.506,226.9873637,6.034
11,2011-10-28,False,18460.33943661972,207499,3.372,221.0801842,7.197
11,2010-10-29,False,17319.36231884058,207499,2.716,215.2274686,7.564
11,2012-10-05,False,20039.355774647887,207499,3.617,226.7210356,6.034
11,2011-10-07,False,18961.564225352115,207499,3.285,220.4299007,7.197
11,2010-10-08,False,18745.982608695653,207499,2.633,215.060858,7.564
11,2011-11-11,False,19515.052714285714,207499,3.297,221.4117517,7.197
11,2010-11-12,False,18051.769014084508,207499,2.728,215.3256258,7.564
11,2011-11-18,False,18522.41732394366,207499,3.308,221.6432852,7.197
11,2010-11-19,False,18729.66043478261,207499,2.771,215.2074519,7.564
11,2011-11-25,True,25328.1298630137,207499,3.236,221.9011185,7.197
11,2010-11-26,True,25841.80161764706,207499,2.735,215.0614025,7.564
11,2011-11-04,False,20539.258873239436,207499,3.332,221.245968,7.197
11,2010-11-05,False,19599.398970588234,207499,2.689,215.2765472,7.564
11,2010-12-10,False,22674.15115942029,207499,2.843,214.7693037,7.564
11,2011-12-16,False,25125.4938028169,207499,3.159,222.6426418,7.197
11,2010-12-17,False,26724.21956521739,207499,2.869,214.704919,7.564
11,2011-12-02,False,19435.033888888887,207499,3.172,222.1589519,7.197
11,2011-12-23,False,30743.3125,207499,3.112,222.8258628,7.197
11,2010-12-24,False,33424.135652173914,207499,2.886,214.7017828,7.564
11,2010-12-03,False,19721.751999999997,207499,2.708,214.9153531,7.564
11,2011-12-30,True,19043.43957746479,207499,3.129,223.0090839,7.197
11,2010-12-31,True,16742.90142857143,207499,2.943,214.6986466,7.564
11,2011-12-09,False,22870.221388888887,207499,3.158,222.4167852,7.197
11,2012-02-10,True,22173.067042253522,207499,3.409,223.753643,6.833
11,2011-02-11,True,20568.65072463768,207499,3.022,216.2660913,7.551
11,2010-02-12,True,22495.48685714286,207499,2.548,214.5747916,7.368
11,2012-02-17,False,21800.110277777778,207499,3.51,223.9170153,6.833
11,2011-02-18,False,22532.567391304347,207499,3.045,216.5843571,7.551
11,2010-02-19,False,21173.221126760563,207499,2.514,214.6198868,7.368
11,2012-02-24,False,19706.75757142857,207499,3.555,224.1320199,6.833
11,2011-02-25,False,19188.39652173913,207499,3.065,216.8780275,7.551
11,2010-02-26,False,18822.60070422535,207499,2.561,214.6475127,7.368
11,2012-02-03,False,19390.59408450704,207499,3.36,223.6591137,6.833
11,2011-02-04,False,20616.609420289857,207499,2.989,215.8863367,7.551
11,2010-02-05,False,21222.342222222225,207499,2.572,214.4248812,7.368
11,2011-03-11,False,19051.555217391306,207499,3.459,217.4653683,7.551
11,2010-03-12,False,18758.917746478874,207499,2.667,214.7027646,7.368
11,2012-03-16,False,20308.229295774647,207499,3.734,224.7166953,6.833
11,2011-03-18,False,20171.212898550722,207499,3.488,217.7235226,7.551
11,2010-03-19,False,19214.183098591548,207499,2.72,214.5301219,7.368
11,2012-03-02,False,19977.547777777778,207499,3.63,224.3470245,6.833
11,2012-03-23,False,18579.908714285717,207499,3.787,224.7909104,6.833
11,2011-03-25,False,17822.85855072464,207499,3.473,217.9674705,7.551
11,2010-03-26,False,17300.337083333332,207499,2.732,214.3241011,7.368
11,2012-03-30,False,18572.914714285715,207499,3.845,224.8651254,6.833
11,2011-03-04,False,20281.98536231884,207499,3.288,217.1716979,7.551
11,2010-03-05,False,20380.32357142857,207499,2.625,214.6751386,7.368
11,2012-03-09,False,19906.79943661972,207499,3.669,224.5620291,6.833
11,2011-04-01,False,17981.05885714286,207499,3.524,218.2114184,7.574
11,2012-04-13,False,20742.986056338028,207499,3.891,225.0135556,6.664
11,2011-04-15,False,18234.80277777778,207499,3.743,218.6788642,7.574
11,2010-04-16,False,18637.230281690143,207499,2.808,213.7726889,7.343
11,2010-04-02,False,20086.25361111111,207499,2.719,214.1180803,7.343
11,2012-04-20,False,18526.154788732394,207499,3.877,225.0689541,6.664
11,2011-04-22,False,19830.264714285713,207499,3.807,218.851237,7.574
11,2010-04-23,False,18605.31231884058,207499,2.795,213.7221852,7.343
11,2012-04-27,False,17660.547000000002,207499,3.814,225.1243526,6.664
11,2011-04-29,False,19675.21579710145,207499,3.81,219.0236099,7.574
11,2010-04-30,False,17461.505492957745,207499,2.78,213.6716815,7.343
11,2012-04-06,False,22483.450845070423,207499,3.891,224.9393405,6.664
11,2011-04-08,False,18962.872285714286,207499,3.622,218.4553663,7.574
11,2010-04-09,False,20420.948888888888,207499,2.77,213.9120595,7.343
11,2012-05-11,False,18311.930563380283,207499,3.688,225.2351496,6.664
11,2011-05-13,False,18256.563142857143,207499,3.899,219.3683556,7.574
11,2010-05-14,False,18097.08757142857,207499,2.854,213.6196139,7.343
11,2012-05-18,False,19320.60442857143,207499,3.63,225.2512024,6.664
11,2011-05-20,False,17706.671,207499,3.907,219.127216,7.574
11,2010-05-21,False,18166.380285714284,207499,2.826,213.9116886,7.343
11,2012-05-25,False,18533.36957142857,207499,3.561,225.2515168,6.664
11,2011-05-27,False,17383.950285714287,207499,3.786,218.8860765,7.574
11,2010-05-28,False,18322.790144927538,207499,2.759,214.2037634,7.343
11,2012-05-04,False,19031.266944444444,207499,3.749,225.1797511,6.664
11,2011-05-06,False,18492.40847222222,207499,3.906,219.1959827,7.574
11,2010-05-07,False,18747.568285714286,207499,2.835,213.6211778,7.343
11,2012-06-01,False,19177.39901408451,207499,3.501,225.2518313,6.664
11,2011-06-10,False,18780.382142857143,207499,3.648,218.4037974,7.574
11,2010-06-11,False,19699.571323529413,207499,2.668,214.787913,7.343
11,2012-06-15,False,19970.076338028168,207499,3.393,225.2644795,6.664
11,2011-06-17,False,19107.239142857143,207499,3.637,218.3551748,7.574
11,2010-06-18,False,18824.26647887324,207499,2.637,214.7858259,7.343
11,2012-06-22,False,19366.86142857143,207499,3.346,225.3068615,6.664
11,2011-06-24,False,17670.251267605636,207499,3.594,218.45094,7.574
11,2010-06-25,False,18028.929714285714,207499,2.653,214.6660741,7.343
11,2012-06-29,False,18528.98,207499,3.286,225.3492435,6.664
11,2011-06-03,False,18924.464788732395,207499,3.699,218.6449369,7.574
11,2010-06-04,False,19947.459857142858,207499,2.705,214.4958382,7.343
11,2012-06-08,False,19643.66013888889,207499,3.452,225.2521458,6.664
11,2011-07-01,False,18535.315142857144,207499,3.524,218.5467052,7.567
11,2012-07-13,False,18594.92267605634,207499,3.256,225.4340074,6.334
11,2011-07-15,False,18093.524714285715,207499,3.575,218.7275216,7.567
11,2010-07-16,False,18704.486086956524,207499,2.623,214.4176476,7.346
11,2010-07-02,False,18878.26289855072,207499,2.669,214.5463222,7.346
11,2012-07-20,False,18673.38625,207499,3.311,225.4438827,6.334
11,2011-07-22,False,17924.672777777778,207499,3.651,218.7857881,7.567
11,2010-07-23,False,17526.620140845072,207499,2.608,214.5564968,7.346
11,2012-07-27,False,18177.071714285714,207499,3.407,225.4537579,6.334
11,2011-07-29,False,17578.821304347824,207499,3.682,218.8440545,7.567
11,2010-07-30,False,18384.983676470587,207499,2.64,214.695346,7.346
11,2012-07-06,False,20579.294929577463,207499,3.227,225.3916254,6.334
11,2011-07-08,False,18797.57690140845,207499,3.48,218.6424704,7.567
11,2010-07-09,False,18552.99231884058,207499,2.642,214.4265704,7.346
11,2012-08-10,False,19291.300694444442,207499,3.494,225.4735085,6.334
11,2011-08-12,False,19625.919275362317,207499,3.638,218.9605873,7.567
11,2010-08-13,False,20357.927941176473,207499,2.692,214.9730444,7.346
11,2012-08-17,False,19740.377777777776,207499,3.571,225.5558664,6.334
11,2011-08-19,False,20903.799154929577,207499,3.554,219.023271,7.567
11,2010-08-20,False,20727.42565217391,207499,2.664,214.9314191,7.346
11,2012-08-24,False,20135.939,207499,3.62,225.6925864,6.334
11,2011-08-26,False,18376.151408450703,207499,3.523,219.0866908,7.567
11,2010-08-27,False,19283.28044117647,207499,2.619,214.8897938,7.346
11,2012-08-03,False,19709.02915492958,207499,3.417,225.4636332,6.334
11,2012-08-31,False,19067.67152777778,207499,3.638,225.8293063,6.334
11,2011-08-05,False,19763.365352112676,207499,3.684,218.9023209,7.567
11,2010-08-06,False,20141.69,207499,2.627,214.8341952,7.346
11,2010-09-10,True,17591.835142857144,207499,2.565,214.8065431,7.346
11,2012-09-14,False,17854.578169014087,207499,3.717,226.1122067,6.334
11,2011-09-16,False,18154.51442857143,207499,3.526,219.3972867,7.567
11,2010-09-17,False,17618.497246376814,207499,2.582,214.8322484,7.346
11,2011-09-02,False,18278.766338028167,207499,3.533,219.1501106,7.567
11,2012-09-21,False,18677.929295774647,207499,3.721,226.3151496,6.334
11,2011-09-23,False,17653.930714285714,207499,3.467,219.7414914,7.567
11,2010-09-24,False,16958.018115942028,207499,2.624,214.9084516,7.346
11,2012-09-28,False,17047.649027777778,207499,3.666,226.5180926,6.334
11,2010-09-03,False,18897.308260869566,207499,2.577,214.8481685,7.346
11,2011-09-30,False,16767.828591549296,207499,3.355,220.085696,7.567
11,2012-09-07,True,18374.42816901408,207499,3.73,225.9660263,6.334
11,2011-09-09,True,16884.32364864865,207499,3.546,219.2135305,7.567
12,2012-01-13,False,12543.012463768117,112238,3.657,130.244,12.187
12,2011-01-14,False,12119.579104477612,112238,3.312,127.3009355,14.021
12,2012-01-20,False,12404.675942028985,112238,3.66,130.2792258,12.187
12,2011-01-21,False,12153.113636363636,112238,3.223,127.4404839,14.021
12,2012-01-27,False,13061.818970588234,112238,3.675,130.3144516,12.187
12,2011-01-28,False,13031.627761194031,112238,3.342,127.5800323,14.021
12,2012-01-06,False,13909.171323529412,112238,3.599,130.1575161,12.187
12,2011-01-07,False,13583.734925373134,112238,3.287,127.1917742,14.021
12,2010-10-01,False,12892.973636363637,112238,3.001,126.2346,14.313
12,2012-10-12,False,13549.528550724637,112238,4.468,131.1083333,10.199
12,2011-10-14,False,13641.17661764706,112238,3.805,129.7706452,12.89
12,2010-10-15,False,12682.644705882352,112238,2.976,126.3266774,14.313
12,2012-10-19,False,14342.469104477612,112238,4.449,131.1499677,10.199
12,2011-10-21,False,13803.008529411763,112238,3.842,129.7821613,12.89
12,2010-10-22,False,12615.933235294116,112238,3.014,126.3815484,14.313
12,2012-10-26,False,14333.788235294118,112238,4.301,131.1930968,10.199
12,2011-10-28,False,14572.446764705883,112238,3.727,129.7936774,12.89
12,2010-10-29,False,14258.129850746269,112238,3.016,126.4364194,14.313
12,2012-10-05,False,14624.267462686566,112238,3.966,131.0756667,10.199
12,2011-10-07,False,13988.89205882353,112238,3.827,129.6938,12.89
12,2010-10-08,False,13706.502686567164,112238,3.013,126.2791667,14.313
12,2011-11-11,False,16344.649701492537,112238,3.824,129.8167097,12.89
12,2010-11-12,False,14279.92787878788,112238,3.13,126.5461613,14.313
12,2011-11-18,False,14274.137352941176,112238,3.813,129.8268333,12.89
12,2010-11-19,False,13350.65223880597,112238,3.161,126.6072,14.313
12,2011-11-25,True,22741.720285714284,112238,3.622,129.8364,12.89
12,2010-11-26,True,23549.667794117646,112238,3.162,126.6692667,14.313
12,2011-11-04,False,15700.668507462688,112238,3.828,129.8051935,12.89
12,2010-11-05,False,13671.922205882354,112238,3.129,126.4912903,14.313
12,2010-12-10,False,16745.285820895522,112238,3.203,126.7934,14.313
12,2011-12-16,False,18477.20257142857,112238,3.6,129.8980645,12.89
12,2010-12-17,False,19053.01985294118,112238,3.236,126.8794839,14.313
12,2011-12-02,False,15305.472857142859,112238,3.701,129.8459667,12.89
12,2011-12-23,False,23443.65260869565,112238,3.541,129.9845484,12.89
12,2010-12-24,False,26003.674852941174,112238,3.236,126.9835806,14.313
12,2010-12-03,False,15728.428970588235,112238,3.041,126.7313333,14.313
12,2011-12-30,True,16110.696666666667,112238,3.428,130.0710323,12.89
12,2010-12-31,True,13113.778088235294,112238,3.148,127.0876774,14.313
12,2011-12-09,False,16994.949285714287,112238,3.644,129.8555333,12.89
12,2012-02-10,True,17381.606521739133,112238,3.722,130.3849032,12.187
12,2011-02-11,True,15976.787794117648,112238,3.381,127.859129,14.021
12,2010-02-12,True,16439.16661764706,112238,2.946,126.4962581,13.975
12,2012-02-17,False,17714.983571428573,112238,3.781,130.4546207,12.187
12,2011-02-18,False,16595.36911764706,112238,3.43,127.99525,14.021
12,2010-02-19,False,15428.473943661971,112238,2.915,126.5262857,13.975
12,2012-02-24,False,16353.451764705882,112238,3.95,130.5502069,12.187
12,2011-02-25,False,15614.980895522387,112238,3.53,128.13,14.021
12,2010-02-26,False,15420.840735294116,112238,2.825,126.5522857,13.975
12,2012-02-03,False,15125.256428571427,112238,3.702,130.3496774,12.187
12,2011-02-04,False,15612.957761194031,112238,3.348,127.7195806,14.021
12,2010-02-05,False,15714.948142857145,112238,2.962,126.4420645,13.975
12,2011-03-11,False,14459.02347826087,112238,3.818,128.3995,14.021
12,2010-03-12,False,14079.917571428572,112238,2.925,126.6042857,13.975
12,2012-03-16,False,15775.340869565218,112238,4.273,130.8261935,12.187
12,2011-03-18,False,14845.617794117647,112238,3.692,128.5121935,14.021
12,2010-03-19,False,13886.976285714285,112238,3.054,126.6066452,13.975
12,2012-03-02,False,16877.014117647057,112238,4.178,130.6457931,12.187
12,2012-03-23,False,15151.012608695652,112238,4.038,130.8966452,12.187
12,2011-03-25,False,14240.40776119403,112238,3.909,128.6160645,14.021
12,2010-03-26,False,13633.552916666666,112238,3.083,126.6050645,13.975
12,2012-03-30,False,14860.611884057971,112238,4.294,130.9670968,12.187
12,2011-03-04,False,16197.734477611939,112238,3.674,128.26475,14.021
12,2010-03-05,False,15385.975285714287,112238,2.987,126.5782857,13.975
12,2012-03-09,False,16133.457536231885,112238,4.25,130.7413793,12.187
12,2011-04-01,False,14571.934637681159,112238,3.772,128.7199355,13.736
12,2012-04-13,False,15483.017,112238,4.254,131.108,11.627
12,2011-04-15,False,14572.820147058825,112238,3.868,128.9107333,13.736
12,2010-04-16,False,13685.678857142857,112238,3.109,126.5621,14.099
12,2010-04-02,False,14879.739705882354,112238,3.086,126.6034839,14.099
12,2012-04-20,False,14586.767536231884,112238,4.222,131.1173333,11.627
12,2011-04-22,False,15164.469701492537,112238,4.134,128.9553,13.736
12,2010-04-23,False,14403.383188405798,112238,3.05,126.4713333,14.099
12,2012-04-27,False,14554.38231884058,112238,4.193,131.1266667,11.627
12,2011-04-29,False,14419.798550724638,112238,4.151,128.9998667,13.736
12,2010-04-30,False,14032.650294117646,112238,3.105,126.3805667,14.099
12,2012-04-06,False,16599.495735294116,112238,4.121,131.0375484,11.627
12,2011-04-08,False,15359.416153846154,112238,4.003,128.8238065,13.736
12,2010-04-09,False,15090.418405797102,112238,3.09,126.6019032,14.099
12,2012-05-11,False,15101.38,112238,4.186,131.1453333,11.627
12,2011-05-13,False,14368.139705882353,112238,4.202,129.089,13.736
12,2010-05-14,False,14206.690735294118,112238,3.145,126.2085484,14.099
12,2012-05-18,False,14789.652898550723,112238,4.11,131.0983226,11.627
12,2011-05-20,False,13793.059552238807,112238,4.169,129.0756774,13.736
12,2010-05-21,False,14093.743529411764,112238,3.12,126.1843871,14.099
12,2012-05-25,False,14581.091323529412,112238,4.293,131.0287742,11.627
12,2011-05-27,False,14393.022537313433,112238,4.087,129.0623548,13.736
12,2010-05-28,False,14050.752352941177,112238,3.058,126.1602258,14.099
12,2012-05-04,False,15557.009999999998,112238,4.171,131.136,11.627
12,2011-05-06,False,15241.111641791045,112238,4.193,129.0444333,13.736
12,2010-05-07,False,15570.750298507463,112238,3.127,126.2898,14.099
12,2012-06-01,False,14646.943283582088,112238,4.277,130.9592258,11.627
12,2011-06-10,False,14879.670895522388,112238,3.981,129.0357097,13.736
12,2010-06-11,False,15394.54106060606,112238,2.949,126.1119032,14.099
12,2012-06-15,False,14993.463382352942,112238,4.144,130.8295333,11.627
12,2011-06-17,False,14947.044393939395,112238,3.935,129.0432,13.736
12,2010-06-18,False,14061.929411764706,112238,3.043,126.114,14.099
12,2012-06-22,False,14019.80357142857,112238,4.014,130.7929,11.627
12,2011-06-24,False,15342.811538461538,112238,3.898,129.0663,13.736
12,2010-06-25,False,14515.26803030303,112238,3.084,126.1266,14.099
12,2012-06-29,False,13668.474492753623,112238,3.875,130.7562667,11.627
12,2011-06-03,False,14482.517611940299,112238,4.031,129.0490323,13.736
12,2010-06-04,False,15431.725882352943,112238,2.941,126.1360645,14.099
12,2012-06-08,False,15973.992205882352,112238,4.103,130.8896774,11.627
12,2011-07-01,False,14575.656666666666,112238,3.842,129.0894,13.503
12,2012-07-13,False,13718.753571428571,112238,3.723,130.683,10.926
12,2011-07-15,False,13764.735,112238,3.692,129.1338387,13.503
12,2010-07-16,False,13884.890303030303,112238,3.094,126.1498065,14.18
12,2010-07-02,False,14423.595606060606,112238,3.105,126.1392,14.18
12,2012-07-20,False,13846.328529411765,112238,3.726,130.7012903,10.926
12,2011-07-22,False,13764.65552238806,112238,3.794,129.1507742,13.503
12,2010-07-23,False,13824.29803030303,112238,3.112,126.1283548,14.18
12,2012-07-27,False,13686.088358208954,112238,3.769,130.7195806,10.926
12,2011-07-29,False,13096.280441176472,112238,3.805,129.1677097,13.503
12,2010-07-30,False,13841.640151515152,112238,3.017,126.1069032,14.18
12,2012-07-06,False,14924.98205882353,112238,3.765,130.7196333,10.926
12,2011-07-08,False,14085.334029850746,112238,3.705,129.1125,13.503
